FECHA_CORTE;ITEM;CLUB;DISCIPLINA_DEPORTIVA;AFILIADO;RESOLUCION_INSCRIPCION_PRIMIGENIA;FECHA_REGISTRO;OBSERVACIONES
31072025;132;CLUB AJEDREZ SIN FRONTERAS;AJEDREZ;SI;Resolución N°0543-2021-IPD-DNCTD/SRND;21/09/2021;período 30 de enero de 2020 al 29 de enero de 2022
31072025;133;CLUB VILLA RICA DE OROPESA DE HUANCAVELICA;AJEDREZ;SI;Resolución N°0576-2021-IPD-DNCTD/SRND;14/10/2021;"Resolución Nº0449-2023-IPD-DNCTD/SRND.
periodo de cuatro años, contados desde el 08 de agosto de 2023 al 07 de agosto de 2027"
31072025;134;CLUB DE AJEDREZ TARAPOTO;AJEDREZ;SI;Resolución N°0785-2022-IPD-DNCTD/SRND;21/12/2022;periodo del 2021 al 2025
31072025;135;CLUB DEPORTIVO ADASUR;AJEDREZ;SI;Resolución N°0786-2022-IPD-DNCTD/SRND;21/12/2022;periodo que inicia el 11 de noviembre de 2019 y culmina el 10 de noviembre de 2023
31072025;136;NUEVA GENERACION PACASMAYO CLUB ;AJEDREZ;SI;Resolución N°0005-2023-IPD-DNCTD/SRND;11/01/2023;periodo de cuatro (4) años
31072025;137;CLUB DE AJEDREZ QUILLA CHESS;AJEDREZ;SI;Resolución N°0015-2023-IPD-DNCTD/SRND;12/01/2023;periodo que empezará desde el 27 de enero del 2022 al 31 de diciembre de 2024
31072025;138;ASOCIACION CLUB DEPORTIVO ARMAGEDON;AJEDREZ;SI;Resolución N°0050-2023-IPD-DNCTD/SRND;27/01/2023;período del 15 de noviembre de 2022 al 14 de noviembre de 2025
31072025;139;CLUB DE AJEDREZ 64 ESCAQUES;AJEDREZ;SI;Resolución N°0291-2023-IPD-DNCTD/SRND;27/06/2023;periodo 2021-2025 (Del 21 de agosto de 2021 al 21 de agosto de 2025)
31072025;140;CLUB FANTASY CHESS;AJEDREZ;SI;Resolución N°0294-2023-IPD-DNCTD/SRND;27/06/2023;periodo de cuatro (04) años
31072025;141;CLUB DEPORTIVO NESTOR ROLDAN JR;AJEDREZ;SI;Resolución Nº000619-2023-RENADE/IPD;27/11/2023;
31072025;142;CLUB TORRE FUERTE CUSCO;AJEDREZ;SI;Resolución N°0068-2024-RENADE-DNCTD/IPD;12/02/2024;Resolución Nº0377-2025-RENADE-DNCTD/IPD, periodo del 21 de enero de 2025 al 31 de diciembre de 2028
31072025;143;LOS REYES DEL TABLERO S.A.C.;AJEDREZ;SI;Resolución N°0138-2024-RENADE-DNCTD/IPD;7/03/2024;GERENTE GENERAL - DANTE ARTURO SOTO CONDE
31072025;144;CASTLING LINCE S.A.C.;AJEDREZ;SI;Resolución N°0139-2024-RENADE-DNCTD/IPD;7/03/2024;GERENTE GENERAL - DANTE ARTURO SOTO CONDE
31072025;145;EDICIONES JAQUE MATE S.A.C.;AJEDREZ;SI;Resolución N°0140-2024-RENADE-DNCTD/IPD;7/03/2024;GERENTE GENERAL - DANTE ARTURO SOTO CONDE
31072025;146;DEFENSA SICILIANA S.A.C.;AJEDREZ;SI;Resolución N°0141-2024-RENADE-DNCTD/IPD;7/03/2024;GERENTE GENERAL - DANTE ARTURO SOTO CONDE
31072025;147;CHESS LA MERCED S.A.C.;AJEDREZ;SI;Resolución N°0142-2024-RENADE-DNCTD/IPD;7/03/2024;GERENTE GENERAL - DANTE ARTURO SOTO CONDE
31072025;148;LIMA CHECK MATE S.A.C.;AJEDREZ;SI;Resolución N°0143-2024-RENADE-DNCTD/IPD;8/03/2024;GERENTE GENERAL - DANTE ARTURO SOTO CONDE
31072025;149;CIRCULO DE AJEDREZ FEMENINO SAC;AJEDREZ;SI;Resolución N°0144-2024-RENADE-DNCTD/IPD;8/03/2024;GERENTE GENERAL - DANTE ARTURO SOTO CONDE
31072025;150;CHIKI CHESS PERU S.A.C.;AJEDREZ;SI;Resolución N°0145-2024-RENADE-DNCTD/IPD;8/03/2024;GERENTE GENERAL - DANTE ARTURO SOTO CONDE
31072025;151;CLUB DEPORTIVO ESCUELA DE AJEDREZ TALENTO CUSQUEÑO;AJEDREZ;SI;Resolución N°0203-2024-RENADE-DNCTD/IPD;4/04/2024;periodo del 06 de enero de 2023 al 31 de diciembre de 2024
31072025;152;CLUB DEPORTIVO CULTURAL PUNOCHESS;AJEDREZ;SI;Resolución Nº0346-2024-RENADE-DNCTD/IPD;31/05/2024;período 08 de abril de 2024 al 31 de diciembre de 2024
31072025;153;CLUB DE AJEDREZ TODOS SOMOS MALA;AJEDREZ;SI;Resolución N°0358-2024-RENADE-DNCTD/IPD;5/06/2024;período que excepcionalmente empezará el 14 de noviembre de 2023 y culminará su mandato el 31 de diciembre de 2024
31072025;154;CLUB SOCIAL DEPORTIVO DYNAMO;AJEDREZ;SI;Resolución Nº 000695-2024-RENADE-DNCTD/IPD;1/10/2024;Amplio su actividad deportiva a la disciplina deportiva de ajedrez
31072025;155;CLUB DE AJEDREZ CERRO COLORADO;AJEDREZ;SI;Resolución N°0015-2025-RENADE-DNCTD/IPD;08 de Enero de 2025;período de 20 años, en Acta de Constitución de fecha 26 de abril de 2021
31072025;156;CLUB LAS TORRES DE CERRO COLORADO;AJEDREZ;SI;Resolución N°0016-2025-RENADE-DNCTD/IPD;09 de Enero de 2025;período de 20 años, desde el 09 de marzo de 2022 hasta el 09 de marzo de 2042
31072025;157;CLUB PEON DE ORO;AJEDREZ;SI;Resolución N° 0020-2025-RENADE-DNCTD/IPD;10 de Enero de 2025;período de 20 años, conforme al Acta de fundación de fecha 09 de junio de 2021
31072025;158;CAXAMARCA CHESS CLUB E.I.R.L.;AJEDREZ;SI;Resolución N°0120-2025-RENADE-DNCTD/IPD;19 de Febrero de 2025;TITULAR - GERENTE - RONALD OMAR FERNANDEZ DIAZ
31072025;159;CLUB DEPORTIVO DORMAG;AJEDREZ;SI;Resolución N°0415-2025-RENADE-DNCTD/IPD;30 de Mayo de 2025;periodo de 4 años, comprendido desde el 16 diciembre de 2024 al 15 de diciembre de 2028
31072025;160;JMACD GROUP E.I.R.L.;AJEDREZ;SI;Resolución N°0440-2025-RENADE-DNCTD/IPD;11 de Junio de 2025;TITULAR GERENTE - JOAN FRANCO MAMANI APONTE
31072025;161;INSTITUTO DE CAPACITACION PROFESIONAL Y EMPRESARIAL LA CATOLICA E.I.R.L.;AJEDREZ;SI;Resolución N°0465-2025-RENADE-DNCTD/IPD;23 de Junio de 2025;TITULAR GERENTE - SEGUNDO AUGUSTO CAMPOS AGUILAR
31072025;162;ENSAMBLADORA LAMBAYEQUE SAC;AJEDREZ;SI;Resolución N°0466-2025-RENADE-DNCTD/IPD;23 de Junio de 2025;GERENTE GENERAL - JOSE SARABIA ESPINOZA
31072025;163;INVERSIONES BONI’S E.I.R.L.;AJEDREZ;SI;Resolución N°0467-2025-RENADE-DNCTD/IPD;25 de Junio de 2025;TITULAR - GERENTE - MESIAS HENRY BONILLA ALVA
31072025;164;WORKING 3M S.A.C.;AJEDREZ;SI;Resolución N°0468-2025-RENADE-DNCTD/IPD;25 de Junio de 2025;GERENTE GENERAL - JOSE CHANTA ABAD
31072025;165;MI HIJO SERA CAMPEON MUNDIAL;AJEDREZ;SI;Resolución N°-2025-RENADE-DNCTD/IPD;25 de Junio de 2025;periodo 2023-2028, en asamblea fundacional de fecha 18 de marzo de 2023
31072025;166;EMPRESA DE SEGURIDAD Y VIGILANCIA SCORPION BLACKS KING S.A.C.;AJEDREZ;SI;Resolución N°0471-2025-RENADE-DNCTD/IPD;25 de Junio de 2025;GERENTE GENERAL - ESTEFANO SEBASTIAN TAZZA OSORIO
31072025;167;BUGATHI CONSTRUCTORES SOCIEDAD ANONIMA CERRADA;AJEDREZ;SI;Resolución N°0472-2025-RENADE-DNCTD/IPD;25 de Junio de 2025;GERENTE GENERAL - EDWIN BUSTAMANTE MOSCOL
31072025;168;ASOCIACIÓN PERUANA DE SNOW BOARDING Y SAND BOARDING;ANDINISMO Y DEPORTES DE INVIERNO;SI;Resolución N° 532-DNCTD-RND-2007;8/08/2007;
31072025;169;ASOCIACIÓN PERUANA DE SK8 Y DEPORTES DE DESLIZAMIENTO;ANDINISMO Y DEPORTES DE INVIERNO;SI;Resolución N° 753-DNCTD-RND-2007;14/11/2007;
31072025;170;CLUB DE ANDINISMO Y ESCALADA CAMYCAM;ANDINISMO Y DEPORTES DE INVIERNO;SI;Resolución N° 064-DNCTD-RND-2012;16/04/2012;
31072025;171;CLUB DE ESCALADA DE LIMA;ANDINISMO Y DEPORTES DE INVIERNO;SI;Resolución N° 067-DNCTD-RND-2012;17/04/2012;
31072025;172;ASOCIACIÓN DE ESCALADA Y MONTAÑISMO HUAYLLAY;ANDINISMO Y DEPORTES DE INVIERNO;SI;Resolución N° 069-DNCTD-RND-2012;19/04/2012;Resolución N° 066-2023-IPD-DNCTD/SRND, periodo del 24 de enero de 2022 al 23 de enero de 2026
31072025;173;CLUB DE MOCHILEROS PERÚ;ANDINISMO Y DEPORTES DE INVIERNO;SI;Resolución N° 078-DNCTD-RND-2012;14/05/2012;
31072025;174;ASOCIACIÓN DE DEPORTES DE MONTAÑA AIRE PURO;ANDINISMO Y DEPORTES DE INVIERNO;SI;Resolución N° 124-DNCTD-RND-2012;27/08/2012;
31072025;175;CLUB DE ESCALADA D2 CUSCO;ANDINISMO Y DEPORTES DE INVIERNO;SI;Resolución N° 177-DNCTD-RND-2012;27/11/2012;
31072025;176;ASOCIACIÓN CIVIL DEPORTIVA STAR GYMNASTIC CLUB;ANDINISMO Y DEPORTES DE INVIERNO;SI;Resolución N° 190-DNCTD-RND-2012;12/12/2012;Resolución N° 382-2023-IPD-DNCTD/SRND, periodo del 19 de diciembre de 2022 al 18 de diciembre de 2026
31072025;177;ASOCIACIÓN CLUB DEPORTIVO DE FUTSAL PARA CIEGOS DEL PERU - FORTALEZA;ANPP;SI;Resolución N°0104-2023-IPD-DNCTD/SRND;7/03/2023;periodo de 04 años
31072025;178;“CLUB DEPORTIVO PALESTINO”;ATLETISMO;SI;Resolución N° 237-DNCTD-RND-2005;28/09/2005;
31072025;179;CLUB DEPORTIVO “CLUB DE ATLETISMO JALIRTITIKAKA”;ATLETISMO;SI;Resolución N°0063-2022-IPD-DNCTD/SRND;28/02/2022;
31072025;180;“CLUB DEPORTIVO UNIVERSIDAD NACIONAL DE CAJAMARCA - CHOTA”;ATLETISMO;SI;Resolución N° 015-DNCTD-RND-2006;13/01/2006;período del 01 de enero de 2021 al 31 de diciembre de 2022
31072025;181;CLUB OLÍMPICO DE TRUJILLO;ATLETISMO;SI;Resolución N° 165-DNCTD-RND-2006;18/04/2006;
31072025;182;CLUB DEPORTIVO CHASQUIS DEL PERÚ;ATLETISMO;SI;Resolución N°0020-2022-IPD-DNCTD/SRND;27/01/2022;período del 08 de diciembre del 2021 al 07 de diciembre del 2026.
31072025;183;CLUB ATLÉTICO JAS. VIC PUNO - PERÚ;ATLETISMO;SI;Resolución N°039-2022-IPD-DNCTD/SRND;11/02/2022;período del 01 de enero de 2021 al 31 de diciembre de 2022
31072025;184;CLUB DE ATLETISMO ASOCIACIÓN LEONCIOPRADINA;ATLETISMO;SI;Resolución N° 383-DNCTD-RND-2006;21/08/2006;
31072025;185;ASOCIACIÓN DE ATLETAS DE CHIMBOTE;ATLETISMO;SI;Resolución N° 390-DNCTD-RND-2006;23/08/2006;
31072025;186;CLUB DEPORTIVO ALBATROS - PUNO;ATLETISMO;SI;Resolución N° 453-DNCTD-RND-2006;5/10/2006;Resolución Nº 0806-2024-RENADE-DNCTD/IPD, periodo 14 de junio de 2024 al 13 de junio de 2026
31072025;187;CLUB DE ATLETISMO GUEPARDOS;ATLETISMO;SI;Resolución N° 513-DNCTD-RND-2006;21/11/2006;"Resolución N°0162-2022-IPD-DNCTD/SRND.
Periodo del 08 de febrero de 2022 hasta el 07 de febrero de 2026 "
31072025;188;CLUB INTERNACIONAL INKAMAN TRUCHAS PUNO;ATLETISMO;SI;Resolución N° 561-DNCTD-RND-2006;28/12/2006;
31072025;189;CLUB DE REGATAS LIMA ;ATLETISMO;SI;Resolución N° 076-DNCTD-RND-2007;2/02/2007;Resolución Nº0633-2024-RENADE-DNCTD/IPD, periodo 28 de abril de 2024 al 27 de abril de 2026
31072025;190;CENTRO DEPORTIVO UNIÓN HUARAZ - ANCASH;ATLETISMO;SI;Resolución N° 126-DNCTD-RND-2007;22/02/2007;Resolución N°0746-2024-RENADE-DNCTD/IPD, periodo del 29 de enero del 2024 al 29 de enero del 2026
31072025;191;CLUB ATLÉTICO LEÓN DORADO;ATLETISMO;SI;Resolución N° 226-DNCTD-RND-2007;23/03/2007;
31072025;192;ASOCIACIÓN CLUB DEPORTIVO HURACÁN;ATLETISMO;SI;Resolución N° 231-DNCTD-RND-2007;26/03/2007;
31072025;193;CLUB DEPORTIVO LAS MERCEDES DE HUÁNUCO;ATLETISMO;SI;Resolución N° 237-DNCTD-RND-2007;27/03/2007;
31072025;194;ATLETAS MASTER & SENIOR CALLPARY - PERÚ;ATLETISMO;SI;Resolución N° 238-DNCTD-RND-2007;28/03/2007;
31072025;195;CLUB DE ATLETISMO DE ALTO RENDIMIENTO TAMBINO- ESPIRITUANO;ATLETISMO;SI;Resolución N° 239-DNCTD-RND-2007;28/03/2007;"Resolución N°0391-2024-RENADE/IPD.
periodo comprendido del 28 de enero de 2023 al 27 de enero de 2025"
31072025;196;CLUB DE ATLETISMO PRINKARY PERÚ;ATLETISMO;SI;Resolución N° 240-DNCTD-RND-2007;28/03/2007;
31072025;197;CLUB ATLÉTICO ENRIQUETA JIMÉNEZ DE VISTA ALEGRE;ATLETISMO;SI;Resolución N° 304-DNCTD-RND-2007;24/04/2007;
31072025;198;ATENIENSE ENCINAS CLUB;ATLETISMO;SI;Resolución N° 343-DNCTD-RND-2007;9/05/2007;
31072025;199;CLUB DE ATLETISMO TATO MELÉNDEZ;ATLETISMO;SI;Resolución N° 341-DNCTD-RND-2007;9/05/2007;
31072025;200;CLUB DEPORTIVO SOCIAL Y CULTURAL ZEUS;ATLETISMO;SI;Resolución N° 342-DNCTD-RND-2007;9/05/2007;
31072025;201;CLUB DEPORTIVO ABEBE BIKILA;ATLETISMO;SI;Resolución N° 367-DNCTD-RND-2007;14/05/2007;"Resolución N°0052-2023-IPD-DNCTD/SRND.
período de dos (02) años que entrara en vigencia desde el 27 de setiembre de 2022 hasta el 26 de setiembre de 2024"
31072025;202;DEPORTIVO UNIVERSITARIO UPAO;ATLETISMO;SI;Resolución N° 398-DNCTD-RND-2007;1/06/2007;
31072025;203;CLUB DEPORTIVO SOCIAL Y CULTURAL JUPITER;ATLETISMO;SI;Resolución N° 448-DNCTD-RND-2007;20/06/2007;
31072025;204;CLUB DEPORTIVO CULTURAL OLIMPICOS PUNO;ATLETISMO;SI;Resolución N° 505-DNCTD-RND-2007;25/07/2007;
31072025;205;ASOCIACIÓN DE ATLETISMO PRE Y MASTERS DEL CALLAO;ATLETISMO;SI;Resolución N° 691-DNCTD-RND-2007;16/10/2007;
31072025;206;CLUB DE ATLETISMO UFIS PERÚ;ATLETISMO;SI;Resolución N° 692-DNCTD-RND-2007;16/10/2007;
31072025;207;CLUB DE ATLETISMO Y FONDISMO CARTAVIO;ATLETISMO;SI;Resolución N° 727-DNCTD-RND-2007;26/10/2007;
31072025;208;CLUB DEPORTIVO MILÁN - CAJAMARCA;ATLETISMO;SI;Resolución N° 735-DNCTD-RND-2007;31/10/2007;
31072025;209;CLUB MARISTAS RUNNERS PERÚ;ATLETISMO;SI;Resolución N° 749-DNCTD-RND-2007;9/11/2007;
31072025;210;CLUB ATLÉTICO KILLIWARA;ATLETISMO;SI;Resolución N° 754-DNCTD-RND-2007;15/11/2007;
31072025;211;CLUB DE ATLETISMO FUERZA Y SALUD DE HUANCAYO;ATLETISMO;SI;Resolución N° 758-DNCTD-RND-2007;19/11/2007;
31072025;212;CLUB DE ATLETISMO EGAC MARATHON;ATLETISMO;SI;Resolución N° 769-DNCTD-RND-2007;22/11/2007;
31072025;213;CLUB SOCIAL DEPORTIVO SPORTING TABACO;ATLETISMO;SI;Resolución N° 778-DNCTD-RND-2007;4/12/2007;
31072025;214;CLUB ATLÉTICO DEPORTIVO HAVE TODOPODEROSO;ATLETISMO;SI;Resolución N° 007-DNCTD-RND-2008;3/01/2008;
31072025;215;CLUB DEPORTIVO JEHOVA EL GRAN YO SOY;ATLETISMO;SI;Resolución N° 009-DNCTD-RND-2008;3/01/2008;
31072025;216;PAWAQ RUNA CLUB DE ATLETISMO;ATLETISMO;SI;Resolución N° 008-DNCTD-RND-2008;3/01/2008;
31072025;217;ASOCIACIÓN DEPORTIVA DEL CLUB SOCIAL DEPORTIVO UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN DE HUÁNUCO;ATLETISMO;SI;Resolución N° 079-DNCTD-RND-2008;7/02/2008;
31072025;218;CLUB DE ATLETISMO SCORPIO ATLETIC;ATLETISMO;SI;Resolución N° 103-DNCTD-RND-2008;20/02/2008;
31072025;219;CLUB CORRECAMINOS DE TRUJILLO;ATLETISMO;SI;Resolución N° 104-DNCTD-RND-2008;21/02/2008;Resolución N°0210-DNCTD-RND-2021, Periodo 04 de julio de 2020 al 04 de julio de 2022
31072025;220;APOLO ATLHETIC CLUB TRUJILLO;ATLETISMO;SI;Resolución N° 111-DNCTD-RND-2008;25/02/2008;Resolución N°0619-2021-IPD-DNCTD/SRND.período 2021-2023 
31072025;221;CLUB ASOCIACIÓN FONDISTAS PERUANOS FILIAL LA LIBERTAD;ATLETISMO;SI;Resolución N° 145-DNCTD-RND-2008;18/03/2008;
31072025;222;CLUB CULTURAL SOCIAL Y DEPORTIVO UNIVERSIDAD CÉSAR VALLEJO S.A.C.;ATLETISMO;SI;Resolución N° 233-DNCTD-RND-2008;6/06/2008;
31072025;223;ASOCIACIÓN ESTADIO LA UNIÓN;ATLETISMO;SI;Resolución N° 240-DNCTD-RND-2008;13/06/2008;"Resolución N°0456-2024-RENADE-DNCTD/IPD.
período 31 de marzo del 2024 al 30 de marzo del 2026"
31072025;224;ASOCIACIÓN DEPORTIVA Y CULTURAL JUVENTUD ESTUDIANTES DE MEDICINA DE ICA;ATLETISMO;SI;Resolución N° 369-DNCTD-RND-2008;23/09/2008;
31072025;225;CLUB DE ATLETISMO LOS CHASQUIS DE AYACUCHO;ATLETISMO;SI;Resolución N° 406-DNCTD-RND-2008;17/10/2008;
31072025;226;CLUB DEPORTIVO FAP RAÚL LEGUÍA DRAGO;ATLETISMO;SI;Resolución N° 410-DNCTD-RND-2008;27/10/2008;
31072025;227;ASOCIACIÓN ONG CLINICAS DEPORTIVAS DEL MEDICINA DE ICA;ATLETISMO;SI;Resolución N° 418-DNCTD-RND-2008;29/10/2008;
31072025;228;CLUB ACADEMIA DE ATLETISMO EL TAMBO;ATLETISMO;SI;Resolución N° 498-DNCTD-RND-2008;9/12/2008;
31072025;229;CLUB ATLÉTICO ACADEMIA DE BARRANCO;ATLETISMO;SI;Resolución N° 507-DNCTD-RND-2008;19/12/2008;
31072025;230;ASOCIACIÓN DEPORTIVA CLUB DE ATLETISMO HUANAY;ATLETISMO;SI;Resolución N° 005-DNCTD-RND-2009;6/01/2009;
31072025;231;ASOCIACIÓN DEPORTIVA CLUB DE ATLETISMO MARÍA SARA;ATLETISMO;SI;Resolución N° 006-DNCTD-RND-2009;6/01/2009;
31072025;232;ASOCIACIÓN DEPORTIVA CLUB DE ATLETISMO MILAGRITOS;ATLETISMO;SI;Resolución N° 004-DNCTD-RND-2009;6/01/2009;
31072025;233;ASOCIACIÓN DEPORTIVA CLUB DEL PUEBLO;ATLETISMO;SI;Resolución N° 029-DNCTD-RND-2009;20/01/2009;
31072025;234;ASOCIACIÓN CIVIL CLUB ATLÉTICO ASOCIACIÓN DE FONDISTAS PERUANOS;ATLETISMO;SI;Resolución N° 052-DNCTD-RND-2009;4/02/2009;
31072025;235;CLUB DE ATLETISMO RIVERA HUANCAYO, siglas CARH,;ATLETISMO;SI;Resolución N° 059-DNCTD-RND-2009;9/02/2009;
31072025;236;ASOCIACIÓN CIVIL CLUB ATLETIC RAMÓN CISNERO GONZÁLES;ATLETISMO;SI;Resolución N° 151-DNCTD-RND-2009;23/03/2009;
31072025;237;ASOCIACIÓN VOLUNTARIA DE INICIACIÓN ATLÉTICA;ATLETISMO;SI;Resolución N° 249-DNCTD-RND-2009;9/06/2009;
31072025;238;ASOCIACIÓN DE FONDISTAS DE SULLANA;ATLETISMO;SI;Resolución N° 027-DNCTD-RND-2010;18/01/2010;
31072025;239;ASOCIACIÓN DE ATLETAS MASTERS DE LIMA;ATLETISMO;SI;Resolución N° 023-DNCTD-RND-2011;4/02/2011;
31072025;240;CLUB AVIA AREQUIPA;ATLETISMO;SI;Resolución N° 081-DNCTD-RND-2011;8/04/2011;
31072025;241;CLUB SYRSA ATLETISMO;ATLETISMO;SI;Resolución N° 082-DNCTD-RND-2011;8/04/2011;
31072025;242;ASOCIACIÓN DE ATLETAS CALIFICADOS DEL PERÚ;ATLETISMO;SI;Resolución N° 093-DNCTD-RND-2011;3/05/2011;
31072025;243;“CLUB DE ATLETISMO TALENTOS DE EL TAMBO PERUANO-CUBANO” (CATAPECU);ATLETISMO;SI;Resolución N° 147-DNCTD-RND-2011;30/06/2011;"Resolución N°0392-2024-RENADE/IPD.
periodo de 04 años (del 10 de enero de 2022 al 09 de enero de 2026)"
31072025;244;CLUB DEPORTIVO PERÚ-CUBA DE EL TAMBO;ATLETISMO;SI;Resolución N° 163-DNCTD-RND-2011;21/07/2011;"Resolución N°0394-2024-RENADE/IPD.
periodo del 10 de noviembre de 2023 al 09 de noviembre de 2027 (elegida el 05 de noviembre de 2023)"
31072025;245;ASOCIACIÓN DEPORTIVA CERRO REDONDO;ATLETISMO;SI;Resolución N° 213-DNCTD-RND-2011;6/10/2011;
31072025;246;CLUB DEPORTIVO REAL SOCIEDAD HUAMALIANA;ATLETISMO;SI;Resolución N° 233-DNCTD-RND-2011;24/10/2011;
31072025;247;CLUB DEPORTIVO LOS GAVILANES;ATLETISMO;SI;Resolución N° 107-DINADAF-RND-2013;30/04/2013;Periodo de consejo directivo indeterminado 
31072025;248;ASOCIACIÓN MÁNCORA RUNNERS;ATLETISMO;SI;Resolución N° 136-DINADAF-RND-2013;31/05/2013;
31072025;249;CLUB DE ATLETISMO INTERNACIONAL CHILCA;ATLETISMO;SI;Resolución N° 139-DINADAF-RND-2013;5/06/2013;
31072025;250;CLUB DE ATLETISMO LEÓN WANKA PERÚ;ATLETISMO;SI;Resolución N° 140-DINADAF-RND-2013;5/06/2013;
31072025;251;CLUB DE ATLETISMO MARÍA NATIVIDAD SALAZAR AGUILAR;ATLETISMO;SI;Resolución N° 138-DINADAF-RND-2013;5/06/2013;
31072025;252;COOPERATIVA DE SERVICIOS ESPECIALES TAMBO DE MONTERRICO LTDA;ATLETISMO;SI;Resolución N° 148-DINADAF-RND-2013;19/06/2013;Resolución N°311-DNCTD-RND-2020, consejo de administración vigente 
31072025;253;CLUB OLIMPIA AQP;ATLETISMO;SI;Resolución N° 151-DINADAF-RND-2013;25/06/2013;Resolución N° 1672-DINADAF-RND-2018, Periodo de 04 años (abril de 2018 al abril de 2022)
31072025;254;NOCHES DE TROTE;ATLETISMO;SI;Resolución N° 158-DINADAF-RND-2013;10/07/2013;
31072025;255;ASOCIACIÓN DEPORTIVA “SAN AGUSTÍN” SPORTS CLUB;ATLETISMO;SI;Resolución N° 166-DINADAF-RND-2013;19/07/2013;
31072025;256;CLUB DEPORTIVO ESTUDIANTES ALAS PERUANAS-MOQUEGUA;ATLETISMO;SI;Resolución N° 176-DINADAF-RND-2013;26/07/2013;
31072025;257;CLUB DEPORTIVO RAFAEL DÍAZ;ATLETISMO;SI;Resolución N° 175-DINADAF-RND-2013;26/07/2013;
31072025;258;CLUB DEPORTIVO TALENTOS DE ATLETISMO MOQUEGUA;ATLETISMO;SI;Resolución N° 177-DINADAF-RND-2013;26/07/2013;
31072025;259;ASOCIACIÓN DEPORTIVA ATLÉTICO GUEPARDO;ATLETISMO;SI;Resolución N° 182-DINADAF-RND-2013;1/08/2013;Resolución N°0731-DINADAF-RND-2018, Periodo 16 de enero de 2018 al 15 de enero de 2022.
31072025;260;CLUB DE ATLETISMO TALENTOS CORREDORES HUANCAYO;ATLETISMO;SI;Resolución N° 181-DINADAF-RND-2013;1/08/2013;
31072025;261;CLUB ATLÉTICO CAMPEONES VALIENTE;ATLETISMO;SI;Resolución N° 191-DINADAF-RND-2013;7/08/2013;
31072025;262;CLUB ATLÉTICO CANGUROS VALIENTE;ATLETISMO;SI;Resolución N° 193-DINADAF-RND-2013;7/08/2013;
31072025;263;CLUB ATLÉTICO HERMANOS VALIENTE;ATLETISMO;SI;Resolución N° 192-DINADAF-RND-2013;7/08/2013;
31072025;264;CLUB DE CICLISMO – ATLETISMO HUASCARÁN MOUNTAIN BIKE ADVENTURE;ATLETISMO;SI;Resolución N° 226-DINADAF-RND-2013;6/09/2013;
31072025;265;CLUB DEPORTIVO GILBERTO TORRES ESTACIO;ATLETISMO;SI;Resolución N° 225-DINADAF-RND-2013;6/09/2013;Resolución N°0677-2024-RENADE-DNCTD/IPD, periodo de dos años, del 16 de noviembre de 2023 al 16 de noviembre de 2025
31072025;266;CLUB DEPORTIVO JESSE OWENS;ATLETISMO;SI;Resolución N° 242-DINADAF-RND-2013;17/09/2013;
31072025;267;CLUB DEPORTIVO AMERICAN;ATLETISMO;SI;Resolución N° 275-DINADAF-RND-2013;9/10/2013;
31072025;268;CLUB DEPORTIVO ESTUDIANTES SANTA ROSA DE LIMA-JULIACA;ATLETISMO;SI;Resolución N° 276-DINADAF-RND-2013;9/10/2013;
31072025;269;CLUB DEPORTIVO SPORT TORNADO;ATLETISMO;SI;Resolución N° 273-DINADAF-RND-2013;9/10/2013;
31072025;270;CLUB DE ATLETISMO CHICLAYO;ATLETISMO;SI;Resolución N° 324-DINADAF-RND-2013;9/12/2013;Resolución N°0119-DNCTD-RND-2021, Periodo 2020-2022
31072025;271;RUNNERS POR LIMA;ATLETISMO;SI;Resolución N° 026-DINADAF-RND-2014;4/02/2014;
31072025;272;ASOCIACIÓN ONG CLÍNICAS DEPORTIVAS Y CULTURALES DE ICA “LUIS YONZ CABRERA” con su denominación abreviada de “CLINICAS DEPORTIVAS Y CULTURALES DE ICA”,  ;ATLETISMO;SI;Resolución N° 149-DINADAF-RND-2014;12/08/2014;
31072025;273;CLUB DEPORTIVO ATHLETIC PUNO RUNNERS;ATLETISMO;SI;Resolución N° 152-DINADAF-RND-2014;15/08/2014;Resolución N°524-DNCTD-RND-2020, Periodo del 25 de enero de 2020 al 24 de enero de 2022
31072025;274;ASOCIACIÓN ACADEMIA DE ATLETISMO DE BARRANCO;ATLETISMO;SI;Resolución N° 168-DINADAF-RND-2014;25/08/2014;
31072025;275;CLUB DEPORTIVO CHASQUIS SICUANI CANCHIS CUSCO;ATLETISMO;SI;Resolución N° 242-DINADAF-RND-2014;26/09/2014;"Resolución N°0462-2022-IPD-DNCTD/SRND.
periodo comprendido desde el 01 de octubre de 2021 al 30 de setiembre de 2024"
31072025;276;ASOCIACIÓN DEPORTIVA NEW HARVEST CLUB;ATLETISMO;SI;Resolución N° 375-DINADAF-RND-2014;22/12/2014;
31072025;277;CLUB DE ATLETISMO RUNNERS PIURA;ATLETISMO;SI;Resolución N° 123-DINADAF-RND-2015;3/07/2015;
31072025;278;LA MOLINA CHRISTIAN SCHOOLS;ATLETISMO;SI;Resolución N° 202-DINADAF-RND-2015;23/09/2015;
31072025;279;CLUB RUNNERS TUMBES;ATLETISMO;SI;Resolución N° 217-DINADAF-RND-2015;7/10/2015;
